entry_time,side,entry,exit,raw_return,net_return,win
2025-06-19 04:00:00,BUY,1.147315263748169,1.1481056213378906,0.0006888756863041579,0.0006017156848993917,1
2025-06-19 05:00:00,BUY,1.1460003852844238,1.1478420495986938,0.0016070363831621748,0.0015197763775949156,1
2025-06-19 06:00:00,BUY,1.1470520496368408,1.1477103233337402,0.0005738830222288271,0.0004867030202126499,1
2025-06-19 07:00:00,BUY,1.1465259790420532,1.148369312286377,0.0016077553217450635,0.0015205353181621075,1
2025-06-19 08:00:00,SELL,1.1481056213378906,1.1481056213378906,-0.0,-8.710000033226014e-05,0
2025-06-19 09:00:00,SELL,1.1478420495986938,1.1475785970687866,0.00022951984552177507,0.00014239984496511153,1
2025-06-19 10:00:00,SELL,1.1477103233337402,1.1471836566925049,0.0004588846423421167,0.0003717546427534302,1
2025-06-19 11:00:00,SELL,1.148369312286377,1.1463946104049685,0.0017195704032502146,0.0016324904030010766,1
2025-06-19 12:00:00,SELL,1.1481056213378906,1.1460003852844238,0.0018336606095644692,0.001746560609232209,1
2025-06-19 13:00:00,SELL,1.1475785970687866,1.1482374668121338,-0.0005741391003892815,-0.0006612791013054941,0
2025-06-19 14:00:00,SELL,1.1471836566925049,1.1488970518112185,-0.0014935665346327287,-0.0015807365351959465,0
2025-06-19 15:00:00,SELL,1.1463946104049685,1.1500862836837769,-0.0032202465410267056,-0.0033074765393993205,0
2025-06-19 16:00:00,SELL,1.1460003852844238,1.1500862836837769,-0.0035653551707479636,-0.003652615176315223,0
2025-06-19 17:00:00,SELL,1.1482374668121338,1.1498217582702637,-0.0013797594172992866,-0.0014668494164417386,0
2025-06-19 20:00:00,SELL,1.1500862836837769,1.1526048183441162,-0.002189865835346083,-0.0022768158332885815,0
2025-06-19 21:00:00,SELL,1.1498217582702637,1.1518083810806274,-0.00172776588725565,-0.0018147358887195598,0
2025-06-19 22:00:00,SELL,1.1500862836837769,1.1522064208984375,-0.0018434592645255599,-0.0019304092624680583,0
2025-06-19 23:00:00,BUY,1.151543140411377,1.1532695293426514,0.0014991960532695359,0.001412356058752026,1
2025-06-20 00:00:00,BUY,1.1526048183441162,1.1530035734176636,0.00034595992243047213,0.00025919991725917286,1
2025-06-20 01:00:00,BUY,1.1518083810806274,1.1531364917755127,0.0011530656632652292,0.0010662456664301827,1
2025-06-20 02:00:00,BUY,1.1522064208984375,1.1519410610198977,-0.0002303058494786958,-0.00031709585358405797,0
2025-06-20 03:00:00,BUY,1.1532695293426514,1.1519410610198977,-0.0011519148724157269,-0.0012386248716446137,0
2025-06-20 04:00:00,BUY,1.1530035734176636,1.152737736701965,-0.00023056018370393172,-0.0003172901837711354,0
2025-06-20 05:00:00,BUY,1.1531364917755127,1.1530035734176636,-0.0001152668038841842,-0.00020198680686147924,0
2025-06-20 06:00:00,BUY,1.1519410610198977,1.152737736701965,0.0006915941353475841,0.0006047841383921299,1
2025-06-20 07:00:00,SELL,1.1519410610198977,1.1526048183441162,-0.0005762077129456422,-0.0006630177099010964,0
2025-06-20 08:00:00,BUY,1.152737736701965,1.151543140411377,-0.0010363122959832216,-0.0011230622971466298,0
2025-06-20 09:00:00,SELL,1.1530035734176636,1.1522064208984375,0.0006913703804605209,0.0006046403803933173,1
2025-06-20 10:00:00,SELL,1.152737736701965,1.1516757011413574,0.0009213158611829364,0.0008345658600195283,1
2025-06-20 11:00:00,SELL,1.1526048183441162,1.152339220046997,0.00023043309631542996,0.00014367309114413069,1
2025-06-20 12:00:00,SELL,1.151543140411377,1.154068112373352,-0.0021926855133478362,-0.0022795255078653463,0
2025-06-20 13:00:00,SELL,1.1522064208984375,1.1536686420440674,-0.0012690617923216685,-0.0013558517964270306,0
2025-06-20 14:00:00,SELL,1.1516757011413574,1.1531364917755127,-0.0012684044933026772,-0.001355234492321408,0
2025-06-20 15:00:00,SELL,1.152339220046997,1.1519410610198977,0.0003455224123007916,0.0002587424101448973,1
2025-06-20 16:00:00,BUY,1.154068112373352,1.1526048183441162,-0.0012679442517709028,-0.0013545942500923615,0
2025-06-20 17:00:00,BUY,1.1536686420440674,1.1526048183441162,-0.0009221224025525165,-0.0010088024043794018,0
2025-06-20 18:00:00,SELL,1.1531364917755127,1.15035080909729,0.0024157441014927006,0.0023290240985154058,1
